panel,step,condition,suite,task_id,global_task_id,init_state_id,teacher_demo,video_ordinal,env_seed,policy_seed_root,cross_episode_success,same_video_success,cross_episode_steps,same_video_steps
validation,1500,correct,libero_object,3,13,37,11,37,7,7,0,0,280,280
validation,1500,correct,libero_object,3,13,38,40,38,7,7,0,0,280,280
validation,1500,correct,libero_object,3,13,39,41,39,7,7,0,0,280,280
validation,1500,correct,libero_object,3,13,40,19,40,7,7,0,0,280,280
validation,1500,correct,libero_object,3,13,41,32,41,7,7,0,1,280,122
validation,1500,correct,libero_object,3,13,42,38,42,7,7,0,0,280,280
validation,1500,correct,libero_object,3,13,43,22,43,7,7,1,1,205,133
validation,1500,correct,libero_object,3,13,44,29,44,7,7,0,0,280,280
validation,1500,correct,libero_object,3,13,45,37,45,7,7,0,0,280,280
validation,1500,correct,libero_object,3,13,46,31,46,7,7,0,0,280,280
validation,1500,correct,libero_object,3,13,47,6,47,7,7,0,0,280,280
validation,1500,correct,libero_object,3,13,48,27,48,7,7,1,1,145,138
validation,1500,correct,libero_object,3,13,49,39,49,7,7,0,0,280,280
validation,1500,correct,libero_goal,3,23,0,35,0,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,1,13,1,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,2,15,2,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,3,8,3,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,4,34,4,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,5,28,5,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,6,29,6,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,7,19,7,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,8,17,8,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,9,2,9,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,10,0,10,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,11,31,11,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,12,3,12,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,13,30,13,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,14,5,14,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,15,26,15,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,16,4,16,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,17,9,17,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,18,14,18,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,19,12,19,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,20,27,20,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,21,32,21,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,22,36,22,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,23,44,23,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,24,46,24,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,25,11,25,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,26,41,26,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,27,16,27,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,28,48,28,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,29,23,29,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,30,21,30,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,31,38,31,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,32,22,32,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,33,39,33,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,34,42,34,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,35,18,35,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,36,6,36,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,37,49,37,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,38,33,38,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,39,37,39,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,40,24,40,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,41,7,41,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,42,40,42,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,43,1,43,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,44,20,44,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,45,45,45,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,46,10,46,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,47,47,47,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,48,43,48,7,7,0,0,300,300
validation,1500,correct,libero_goal,3,23,49,25,49,7,7,0,0,300,300
validation,1500,correct,libero_goal,6,26,0,45,0,7,7,1,1,98,97
validation,1500,correct,libero_goal,6,26,1,8,1,7,7,1,1,108,102
validation,1500,correct,libero_goal,6,26,2,22,2,7,7,1,1,110,97
validation,1500,correct,libero_goal,6,26,3,34,3,7,7,0,1,300,98
validation,1500,correct,libero_goal,6,26,4,49,4,7,7,1,1,101,95
validation,1500,correct,libero_goal,6,26,5,41,5,7,7,1,1,122,131
validation,1500,correct,libero_goal,6,26,6,9,6,7,7,1,1,113,113
validation,1500,correct,libero_goal,6,26,7,40,7,7,7,1,1,91,81
validation,1500,correct,libero_goal,6,26,8,29,8,7,7,1,1,105,98
validation,1500,correct,libero_goal,6,26,9,26,9,7,7,1,1,143,86
validation,1500,correct,libero_goal,6,26,10,7,10,7,7,1,1,101,106
validation,1500,correct,libero_goal,6,26,11,10,11,7,7,1,1,102,100
validation,1500,correct,libero_goal,6,26,12,44,12,7,7,1,1,104,99
validation,1500,correct,libero_goal,6,26,13,1,13,7,7,1,1,86,85
validation,1500,correct,libero_goal,6,26,14,35,14,7,7,1,1,251,95
validation,1500,correct,libero_goal,6,26,15,20,15,7,7,1,1,96,97
validation,1500,correct,libero_goal,6,26,16,2,16,7,7,0,1,300,89
validation,1500,correct,libero_goal,6,26,17,0,17,7,7,1,1,102,98
validation,1500,correct,libero_goal,6,26,18,23,18,7,7,0,1,300,97
validation,1500,correct,libero_goal,6,26,19,36,19,7,7,1,1,104,94
validation,1500,correct,libero_goal,6,26,20,43,20,7,7,0,1,300,105
validation,1500,correct,libero_goal,6,26,21,21,21,7,7,1,1,101,104
validation,1500,correct,libero_goal,6,26,22,31,22,7,7,1,1,112,99
validation,1500,correct,libero_goal,6,26,23,27,23,7,7,1,1,102,152
validation,1500,correct,libero_goal,6,26,24,47,24,7,7,1,1,95,95
validation,1500,correct,libero_goal,6,26,25,5,25,7,7,1,1,89,86
validation,1500,correct,libero_goal,6,26,26,11,26,7,7,1,1,131,112
validation,1500,correct,libero_goal,6,26,27,24,27,7,7,0,1,300,93
validation,1500,correct,libero_goal,6,26,28,38,28,7,7,1,1,97,95
validation,1500,correct,libero_goal,6,26,29,16,29,7,7,1,1,96,89
validation,1500,correct,libero_goal,6,26,30,39,30,7,7,0,1,300,97
validation,1500,correct,libero_goal,6,26,31,12,31,7,7,1,1,113,164
validation,1500,correct,libero_goal,6,26,32,42,32,7,7,0,1,300,102
validation,1500,correct,libero_goal,6,26,33,48,33,7,7,1,1,93,91
validation,1500,correct,libero_goal,6,26,34,32,34,7,7,1,1,104,84
validation,1500,correct,libero_goal,6,26,35,13,35,7,7,1,1,161,125
validation,1500,correct,libero_goal,6,26,36,4,36,7,7,1,1,109,102
validation,1500,correct,libero_goal,6,26,37,30,37,7,7,1,1,167,141
validation,1500,correct,libero_goal,6,26,38,3,38,7,7,1,1,92,87
validation,1500,correct,libero_goal,6,26,39,46,39,7,7,0,1,300,105
validation,1500,correct,libero_goal,6,26,40,14,40,7,7,1,0,131,300
validation,1500,correct,libero_goal,6,26,41,28,41,7,7,1,1,112,98
validation,1500,correct,libero_goal,6,26,42,19,42,7,7,1,1,89,88
validation,1500,correct,libero_goal,6,26,43,17,43,7,7,1,1,162,96
validation,1500,correct,libero_goal,6,26,44,33,44,7,7,1,1,106,97
validation,1500,correct,libero_goal,6,26,45,37,45,7,7,1,1,102,98
validation,1500,correct,libero_goal,6,26,46,15,46,7,7,1,1,107,107
validation,1500,correct,libero_goal,6,26,47,25,47,7,7,1,1,76,77
validation,1500,correct,libero_goal,6,26,48,6,48,7,7,1,0,118,300
validation,1500,correct,libero_goal,6,26,49,18,49,7,7,1,1,111,98
validation,1500,correct,libero_10,1,31,0,47,0,7,7,0,0,520,520
validation,1500,correct,libero_10,1,31,1,9,1,7,7,0,1,520,392
validation,1500,correct,libero_10,1,31,2,3,2,7,7,1,0,445,520
validation,1500,correct,libero_10,1,31,3,32,3,7,7,1,1,354,376
validation,1500,correct,libero_10,1,31,4,15,4,7,7,0,1,520,325
validation,1500,correct,libero_10,1,31,5,18,5,7,7,0,0,520,520
validation,1500,correct,libero_10,1,31,6,34,6,7,7,0,1,520,316
validation,1500,correct,libero_10,1,31,7,11,7,7,7,0,0,520,520
validation,1500,correct,libero_10,1,31,8,31,8,7,7,0,1,520,342
validation,1500,correct,libero_10,1,31,9,45,9,7,7,0,1,520,314
validation,1500,correct,libero_10,1,31,10,49,10,7,7,0,1,520,295
validation,1500,correct,libero_10,1,31,11,28,11,7,7,1,0,428,520
validation,1500,correct,libero_10,1,31,12,39,12,7,7,0,0,520,520
validation,1500,correct,libero_10,1,31,13,43,13,7,7,1,1,282,324
validation,1500,correct,libero_10,1,31,14,12,14,7,7,1,0,345,520
validation,1500,correct,libero_10,1,31,15,38,15,7,7,0,0,520,520
validation,1500,correct,libero_10,1,31,16,35,16,7,7,0,1,520,246
validation,1500,correct,libero_10,1,31,17,33,17,7,7,1,0,317,520
validation,1500,correct,libero_10,1,31,18,42,18,7,7,0,0,520,520
validation,1500,correct,libero_10,1,31,19,24,19,7,7,1,1,343,440
validation,1500,correct,libero_10,1,31,20,21,20,7,7,1,1,331,243
validation,1500,correct,libero_10,1,31,21,23,21,7,7,1,0,439,520
validation,1500,correct,libero_10,1,31,22,2,22,7,7,0,0,520,520
validation,1500,correct,libero_10,1,31,23,48,23,7,7,0,1,520,455
validation,1500,correct,libero_10,1,31,24,0,24,7,7,0,0,520,520
validation,1500,correct,libero_10,1,31,25,7,25,7,7,0,1,520,391
validation,1500,correct,libero_10,1,31,26,37,26,7,7,0,1,520,349
validation,1500,correct,libero_10,1,31,27,4,27,7,7,1,0,470,520
validation,1500,correct,libero_10,1,31,28,20,28,7,7,0,0,520,520
validation,1500,correct,libero_10,1,31,29,25,29,7,7,0,1,520,505
validation,1500,correct,libero_10,1,31,30,46,30,7,7,1,0,500,520
validation,1500,correct,libero_10,1,31,31,22,31,7,7,0,0,520,520
validation,1500,correct,libero_10,1,31,32,41,32,7,7,0,0,520,520
validation,1500,correct,libero_10,1,31,33,40,33,7,7,0,0,520,520
validation,1500,correct,libero_10,1,31,34,13,34,7,7,0,0,520,520
validation,1500,correct,libero_10,1,31,35,16,35,7,7,0,1,520,332
validation,1500,correct,libero_10,1,31,36,10,36,7,7,0,0,520,520
validation,1500,correct,libero_10,1,31,37,17,37,7,7,1,1,282,282
validation,1500,correct,libero_10,1,31,38,6,38,7,7,0,0,520,520
validation,1500,correct,libero_10,1,31,39,27,39,7,7,0,0,520,520
validation,1500,correct,libero_10,1,31,40,36,40,7,7,1,0,474,520
validation,1500,correct,libero_10,1,31,41,26,41,7,7,1,1,332,390
validation,1500,correct,libero_10,1,31,42,44,42,7,7,0,0,520,520
validation,1500,correct,libero_10,1,31,43,19,43,7,7,0,1,520,292
validation,1500,correct,libero_10,1,31,44,14,44,7,7,0,1,520,367
validation,1500,correct,libero_10,1,31,45,8,45,7,7,1,1,404,475
validation,1500,correct,libero_10,1,31,46,5,46,7,7,1,0,313,520
validation,1500,correct,libero_10,1,31,47,30,47,7,7,1,1,429,336
validation,1500,correct,libero_10,1,31,48,29,48,7,7,1,1,312,292
validation,1500,correct,libero_10,1,31,49,1,49,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,0,16,0,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,1,35,1,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,2,12,2,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,3,8,3,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,4,37,4,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,5,42,5,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,6,15,6,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,7,43,7,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,8,33,8,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,9,25,9,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,10,3,10,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,11,29,11,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,12,24,12,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,13,28,13,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,14,47,14,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,15,36,15,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,16,18,16,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,17,46,17,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,18,39,18,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,19,31,19,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,20,32,20,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,21,34,21,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,22,19,22,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,23,49,23,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,24,45,24,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,25,21,25,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,26,44,26,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,27,2,27,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,28,38,28,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,29,5,29,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,30,1,30,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,31,27,31,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,32,7,32,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,33,13,33,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,34,23,34,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,35,11,35,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,36,9,36,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,37,0,37,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,38,10,38,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,39,26,39,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,40,4,40,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,41,30,41,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,42,40,42,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,43,22,43,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,44,41,44,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,45,17,45,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,46,20,46,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,47,14,47,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,48,48,48,7,7,0,0,520,520
validation,1500,correct,libero_10,2,32,49,6,49,7,7,0,0,520,520
validation,1500,same_task_other,libero_spatial,1,1,0,18,0,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,1,38,1,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,2,6,2,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,3,31,3,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,4,19,4,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,5,1,5,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,6,7,6,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,7,25,7,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,8,21,8,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,9,9,9,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,10,11,10,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,11,41,11,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,12,3,12,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,13,4,13,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,14,35,14,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,15,48,15,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,16,0,16,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,17,26,17,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,18,23,18,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,19,24,19,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,20,44,20,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,21,37,21,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,22,5,22,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,23,13,23,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,24,34,24,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,25,8,25,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,26,17,26,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,27,47,27,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,28,39,28,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,29,29,29,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,30,14,30,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,31,12,31,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,32,49,32,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,33,10,33,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,34,20,34,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,35,28,35,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,36,15,36,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,37,45,37,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,38,2,38,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,39,46,39,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,40,32,40,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,41,22,41,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,42,43,42,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,43,36,43,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,44,40,44,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,45,27,45,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,46,33,46,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,47,42,47,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,48,16,48,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,1,1,49,30,49,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,3,3,0,19,0,7,7,1,1,92,113
validation,1500,same_task_other,libero_spatial,3,3,1,3,1,7,7,1,1,110,120
validation,1500,same_task_other,libero_spatial,3,3,2,10,2,7,7,1,1,104,106
validation,1500,same_task_other,libero_spatial,3,3,3,33,3,7,7,1,1,98,120
validation,1500,same_task_other,libero_spatial,3,3,4,24,4,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,3,3,5,25,5,7,7,1,1,167,118
validation,1500,same_task_other,libero_spatial,3,3,6,31,6,7,7,1,0,115,220
validation,1500,same_task_other,libero_spatial,3,3,7,5,7,7,7,1,1,93,105
validation,1500,same_task_other,libero_spatial,3,3,8,0,8,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,3,3,9,18,9,7,7,1,1,97,110
validation,1500,same_task_other,libero_spatial,3,3,10,38,10,7,7,1,1,108,137
validation,1500,same_task_other,libero_spatial,3,3,11,22,11,7,7,1,1,99,110
validation,1500,same_task_other,libero_spatial,3,3,12,16,12,7,7,1,1,109,113
validation,1500,same_task_other,libero_spatial,3,3,13,46,13,7,7,1,0,104,220
validation,1500,same_task_other,libero_spatial,3,3,14,41,14,7,7,1,1,148,106
validation,1500,same_task_other,libero_spatial,3,3,15,27,15,7,7,1,1,76,88
validation,1500,same_task_other,libero_spatial,3,3,16,11,16,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,3,3,17,32,17,7,7,1,1,101,98
validation,1500,same_task_other,libero_spatial,3,3,18,36,18,7,7,0,1,220,110
validation,1500,same_task_other,libero_spatial,3,3,19,6,19,7,7,1,1,87,94
validation,1500,same_task_other,libero_spatial,3,3,20,23,20,7,7,1,0,127,220
validation,1500,same_task_other,libero_spatial,3,3,21,47,21,7,7,1,1,94,128
validation,1500,same_task_other,libero_spatial,3,3,22,45,22,7,7,1,0,98,220
validation,1500,same_task_other,libero_spatial,3,3,23,1,23,7,7,1,1,203,102
validation,1500,same_task_other,libero_spatial,3,3,24,20,24,7,7,1,1,103,114
validation,1500,same_task_other,libero_spatial,3,3,25,12,25,7,7,1,0,95,220
validation,1500,same_task_other,libero_spatial,3,3,26,49,26,7,7,1,1,102,115
validation,1500,same_task_other,libero_spatial,3,3,27,39,27,7,7,0,1,220,201
validation,1500,same_task_other,libero_spatial,3,3,28,37,28,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,3,3,29,40,29,7,7,1,1,89,100
validation,1500,same_task_other,libero_spatial,3,3,30,26,30,7,7,1,1,130,107
validation,1500,same_task_other,libero_spatial,3,3,31,17,31,7,7,1,0,123,220
validation,1500,same_task_other,libero_spatial,3,3,32,21,32,7,7,1,1,77,120
validation,1500,same_task_other,libero_spatial,3,3,33,14,33,7,7,1,0,110,220
validation,1500,same_task_other,libero_spatial,3,3,34,48,34,7,7,0,1,220,158
validation,1500,same_task_other,libero_spatial,3,3,35,44,35,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,3,3,36,34,36,7,7,0,1,220,106
validation,1500,same_task_other,libero_spatial,3,3,37,8,37,7,7,1,1,106,109
validation,1500,same_task_other,libero_spatial,3,3,38,42,38,7,7,1,1,100,97
validation,1500,same_task_other,libero_spatial,3,3,39,2,39,7,7,1,1,93,110
validation,1500,same_task_other,libero_spatial,3,3,40,13,40,7,7,1,0,104,220
validation,1500,same_task_other,libero_spatial,3,3,41,7,41,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,3,3,42,9,42,7,7,1,1,90,105
validation,1500,same_task_other,libero_spatial,3,3,43,15,43,7,7,1,1,103,107
validation,1500,same_task_other,libero_spatial,3,3,44,43,44,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,3,3,45,28,45,7,7,1,1,94,99
validation,1500,same_task_other,libero_spatial,3,3,46,35,46,7,7,0,0,220,220
validation,1500,same_task_other,libero_spatial,3,3,47,30,47,7,7,1,0,134,220
validation,1500,same_task_other,libero_spatial,3,3,48,29,48,7,7,1,0,111,220
validation,1500,same_task_other,libero_spatial,3,3,49,4,49,7,7,1,1,111,105
validation,1500,same_task_other,libero_object,1,11,0,1,0,7,7,1,1,123,157
validation,1500,same_task_other,libero_object,1,11,1,27,1,7,7,1,1,133,276
validation,1500,same_task_other,libero_object,1,11,2,29,2,7,7,0,1,280,201
validation,1500,same_task_other,libero_object,1,11,3,19,3,7,7,1,1,141,122
validation,1500,same_task_other,libero_object,1,11,4,6,4,7,7,1,1,145,138
validation,1500,same_task_other,libero_object,1,11,5,25,5,7,7,1,1,132,221
validation,1500,same_task_other,libero_object,1,11,6,2,6,7,7,1,1,144,172
validation,1500,same_task_other,libero_object,1,11,7,8,7,7,7,1,1,127,112
validation,1500,same_task_other,libero_object,1,11,8,12,8,7,7,1,1,134,129
validation,1500,same_task_other,libero_object,1,11,9,33,9,7,7,1,1,254,177
validation,1500,same_task_other,libero_object,1,11,10,21,10,7,7,0,1,280,217
validation,1500,same_task_other,libero_object,1,11,11,20,11,7,7,1,1,132,132
validation,1500,same_task_other,libero_object,1,11,12,47,12,7,7,0,1,280,259
validation,1500,same_task_other,libero_object,1,11,13,40,13,7,7,1,1,172,172
validation,1500,same_task_other,libero_object,1,11,14,31,14,7,7,0,1,280,220
validation,1500,same_task_other,libero_object,1,11,15,15,15,7,7,1,1,132,172
validation,1500,same_task_other,libero_object,1,11,16,0,16,7,7,1,1,153,152
validation,1500,same_task_other,libero_object,1,11,17,35,17,7,7,1,0,194,280
validation,1500,same_task_other,libero_object,1,11,18,30,18,7,7,1,1,261,228
validation,1500,same_task_other,libero_object,1,11,19,13,19,7,7,1,1,137,137
validation,1500,same_task_other,libero_object,1,11,20,10,20,7,7,1,0,242,280
validation,1500,same_task_other,libero_object,1,11,21,45,21,7,7,0,0,280,280
validation,1500,same_task_other,libero_object,1,11,22,46,22,7,7,1,1,170,133
validation,1500,same_task_other,libero_object,1,11,23,34,23,7,7,1,1,203,121
validation,1500,same_task_other,libero_object,1,11,24,4,24,7,7,1,1,118,139
validation,1500,same_task_other,libero_object,1,11,25,48,25,7,7,1,1,137,117
validation,1500,same_task_other,libero_object,1,11,26,43,26,7,7,0,1,280,249
validation,1500,same_task_other,libero_object,1,11,27,7,27,7,7,1,1,174,123
validation,1500,same_task_other,libero_object,1,11,28,9,28,7,7,1,1,137,162
validation,1500,same_task_other,libero_object,1,11,29,49,29,7,7,1,1,144,135
validation,1500,same_task_other,libero_object,1,11,30,41,30,7,7,1,0,190,280
validation,1500,same_task_other,libero_object,1,11,31,36,31,7,7,1,1,194,146
validation,1500,same_task_other,libero_object,1,11,32,14,32,7,7,1,0,154,280
validation,1500,same_task_other,libero_object,1,11,33,5,33,7,7,1,0,138,280
validation,1500,same_task_other,libero_object,1,11,34,28,34,7,7,0,1,280,161
validation,1500,same_task_other,libero_object,1,11,35,39,35,7,7,0,1,280,132
validation,1500,same_task_other,libero_object,1,11,36,42,36,7,7,1,1,137,123
validation,1500,same_task_other,libero_object,1,11,37,32,37,7,7,1,1,173,171
validation,1500,same_task_other,libero_object,1,11,38,26,38,7,7,0,1,280,187
validation,1500,same_task_other,libero_object,1,11,39,22,39,7,7,1,1,139,117
validation,1500,same_task_other,libero_object,1,11,40,24,40,7,7,1,1,141,203
validation,1500,same_task_other,libero_object,1,11,41,18,41,7,7,1,1,227,127
validation,1500,same_task_other,libero_object,1,11,42,44,42,7,7,1,1,124,117
validation,1500,same_task_other,libero_object,1,11,43,37,43,7,7,0,0,280,280
validation,1500,same_task_other,libero_object,1,11,44,17,44,7,7,1,1,129,121
validation,1500,same_task_other,libero_object,1,11,45,16,45,7,7,1,1,127,164
validation,1500,same_task_other,libero_object,1,11,46,11,46,7,7,1,1,211,115
validation,1500,same_task_other,libero_object,1,11,47,3,47,7,7,1,1,123,120
validation,1500,same_task_other,libero_object,1,11,48,23,48,7,7,1,1,196,172
validation,1500,same_task_other,libero_object,1,11,49,38,49,7,7,1,1,248,207
validation,1500,same_task_other,libero_object,3,13,0,0,0,7,7,0,1,280,251
validation,1500,same_task_other,libero_object,3,13,1,37,1,7,7,0,1,280,148
